work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Engineer,Data Engineering,USD,147100,147100.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,90700,90700.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,115100,115100.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,73900,73900.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,168400,168400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,105200,105200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,160000,160000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,145000,145000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,100000,100000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200,222200.0,United States,Senior,Full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000,136000.0,United States,Senior,Full-time,In-person,United States,L
2023,Data Analyst,Data Analysis,USD,100000,100000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85000,85000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,GBP,70000,86128.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Engineer,Data Engineering,GBP,47500,58444.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Scientist,Data Science and Research,USD,200000,200000.0,United States,Executive,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,145000,145000.0,United States,Executive,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,140000,140000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,95000,95000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,185000,185000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,120250,120250.0,United States,Senior,Full-time,Remote,United States,M
2023,Financial Data Analyst,Data Analysis,USD,130000,130000.0,United States,Mid-level,Full-time,Remote,United States,L
2023,Data Scientist,Data Science and Research,USD,205000,205000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,297300,297300.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,198200,198200.0,United States,Senior,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,141288,141288.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,94192,94192.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Infrastructure Engineer,Data Engineering,USD,184000,184000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Infrastructure Engineer,Data Engineering,USD,143000,143000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,70000,70000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,55000,55000.0,United States,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,275300,275300.0,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,183500,183500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,75000,75000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,65000,65000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,ML Engineer,Machine Learning and AI,USD,160000,160000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,147000,147000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,149040,149040.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,113900,113900.0,United States,Senior,Full-time,Remote,United States,M
2023,Software Data Engineer,Data Engineering,SGD,100000,74883.0,Singapore,Mid-level,Full-time,Remote,Singapore,L
2023,Data Analyst,Data Analysis,USD,180180,180180.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,106020,106020.0,United States,Senior,Full-time,In-person,United States,M
2023,AI Programmer,Machine Learning and AI,USD,70000,70000.0,India,Entry-level,Full-time,In-person,Australia,L
2023,AI Developer,Machine Learning and AI,USD,80000,80000.0,Sweden,Entry-level,Full-time,Hybrid,Sweden,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,250000,250000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,150000,150000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,139500,139500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,109400,109400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,105000,105000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,70000,70000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,210914,210914.0,United States,Executive,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,116704,116704.0,United States,Executive,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,150000,150000.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,100000,100000.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,146000,146000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,75000,75000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,75000,75000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,60000,60000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,185700,185700.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,165000,165000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,160000,160000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,169000,169000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110600,110600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Operations Engineer,Data Quality and Operations,USD,193000,193000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Operations Engineer,Data Quality and Operations,USD,136850,136850.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,139500,139500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,109400,109400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,276000,276000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,178500,178500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,EUR,55000,59382.0,Spain,Mid-level,Full-time,In-person,Spain,M
2023,Data Scientist,Data Science and Research,EUR,45000,48585.0,Spain,Mid-level,Full-time,In-person,Spain,M
2023,Data Engineer,Data Engineering,EUR,70000,75577.0,Slovenia,Mid-level,Full-time,Remote,Slovenia,M
2023,Data Engineer,Data Engineering,EUR,45000,48585.0,Slovenia,Mid-level,Full-time,Remote,Slovenia,M
2023,Machine Learning Engineer,Machine Learning and AI,GBP,161000,198094.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Machine Learning Engineer,Machine Learning and AI,GBP,83300,102492.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,GBP,112700,138666.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,GBP,83300,102492.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,USD,252000,252000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129000,129000.0,United States,Senior,Full-time,In-person,United States,M
2022,BI Developer,BI and Visualization,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,L
2021,Data Science Lead,Data Science and Research,USD,150000,150000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,163800,163800.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,126000,126000.0,United States,Senior,Full-time,In-person,United States,M
2023,ML Engineer,Machine Learning and AI,USD,260000,260000.0,Canada,Senior,Full-time,Remote,Canada,M
2023,ML Engineer,Machine Learning and AI,USD,110000,110000.0,Canada,Senior,Full-time,Remote,Canada,M
2023,Analytics Engineer,Leadership and Management,USD,170000,170000.0,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,247500,247500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,172200,172200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,239748,239748.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,159832,159832.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,163800,163800.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,126000,126000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,128750,128750.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,106250,106250.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,252000,252000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129000,129000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Manager,Data Science and Research,USD,299500,299500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Manager,Data Science and Research,USD,245100,245100.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analytics Manager,Leadership and Management,USD,155000,155000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analytics Manager,Leadership and Management,USD,140000,140000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,167500,167500.0,United States,Executive,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,106500,106500.0,United States,Executive,Full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,188500,188500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,117000,117000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,250000,250000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,138000,138000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,130000,130000.0,Canada,Mid-level,Full-time,Remote,Canada,M
2023,Data Analyst,Data Analysis,USD,100000,100000.0,Canada,Mid-level,Full-time,Remote,Canada,M
2023,Deep Learning Researcher,Machine Learning and AI,EUR,115000,124163.0,Germany,Senior,Full-time,In-person,Germany,L
2023,Data Engineer,Data Engineering,USD,140000,140000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,120000,120000.0,United States,Senior,Full-time,In-person,United States,M
2023,BI Analyst,BI and Visualization,USD,160000,160000.0,United States,Senior,Full-time,In-person,United States,M
2023,BI Analyst,BI and Visualization,USD,135000,135000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Science Manager,Data Science and Research,USD,104500,104500.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Science Manager,Data Science and Research,USD,70000,70000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,USD,90000,90000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,USD,70000,70000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,153600,153600.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,106800,106800.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,125000,125000.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,90000,90000.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,185000,185000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,125000,125000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,127000,127000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,94000,94000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,210550,210550.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,153300,153300.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,200000,200000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,150000,150000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,161500,161500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,119500,119500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,175000,175000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,145000,145000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,175000,175000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,148750,148750.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analytics Specialist,Leadership and Management,USD,105000,105000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analytics Specialist,Leadership and Management,USD,85000,85000.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,215000,215000.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,146300,146300.0,United States,Senior,Full-time,In-person,United States,M
2023,AI Developer,Machine Learning and AI,EUR,200000,215936.0,Germany,Entry-level,Full-time,Remote,Germany,L
2023,Data Engineer,Data Engineering,USD,72000,72000.0,Mexico,Mid-level,Full-time,Remote,Mexico,M
2023,Data Engineer,Data Engineering,USD,60000,60000.0,Mexico,Mid-level,Full-time,Remote,Mexico,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,153400,153400.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,122700,122700.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,260000,260000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,175000,175000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,186300,186300.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,123900,123900.0,United States,Senior,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,340000,340000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,150000,150000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,153400,153400.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,122700,122700.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,250000,250000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,175000,175000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,EUR,60000,64781.0,France,Mid-level,Full-time,Hybrid,France,M
2023,Data Analyst,Data Analysis,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,121700,121700.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,153600,153600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,106800,106800.0,United States,Senior,Full-time,In-person,United States,M
2023,Software Data Engineer,Data Engineering,USD,50000,50000.0,Nigeria,Senior,Freelance,Hybrid,Australia,M
2023,Data Analyst,Data Analysis,USD,100000,100000.0,Uzbekistan,Entry-level,Full-time,Remote,United States,L
2023,Machine Learning Engineer,Machine Learning and AI,USD,247500,247500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,172200,172200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,310000,310000.0,United States,Executive,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,239000,239000.0,United States,Executive,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,125000,125000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110000,110000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,150000,150000.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,100000,100000.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,149076,149076.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,82365,82365.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,146000,146000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,75000,75000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,139500,139500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,109400,109400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,139500,139500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,109400,109400.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,149600,149600.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,102000,102000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,GBP,80000,98432.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,GBP,40000,49216.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,USD,252000,252000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129000,129000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,95000,95000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85500,85500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,121700,121700.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,150000,150000.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,100000,100000.0,United States,Entry-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,145000,145000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,125000,125000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,150000,150000.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,97750,97750.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,201000,201000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,122000,122000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,252000,252000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129000,129000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120000,120000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,75000,75000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,116990,116990.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,82920,82920.0,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,129300,129300.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,USD,200000,200000.0,United States,Mid-level,Full-time,In-person,United States,S
2023,Machine Learning Scientist,Machine Learning and AI,USD,125000,125000.0,United States,Mid-level,Full-time,In-person,United States,S
2023,Data Scientist,Data Science and Research,USD,201000,201000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,122000,122000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,155000,155000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,140000,140000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,205920,205920.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,USD,171600,171600.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,121500,121500.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,78000,78000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,154000,154000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,116000,116000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,190000,190000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,136000,136000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,GBP,65000,79976.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Analyst,Data Analysis,GBP,36050,44356.0,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Analyst,Data Analysis,USD,180000,180000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110000,110000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,275300,275300.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,183000,183000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,170000,170000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,140000,140000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000,154000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,116000,116000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,160000,160000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,130000,130000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,200000,200000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,120000,120000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,175000,175000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,160000,160000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,GBP,105000,129192.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,GBP,85000,104584.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,USD,153600,153600.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,106800,106800.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85000,85000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,75000,75000.0,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,225000,225000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,156400,156400.0,United States,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,150000,150000.0,United States,Senior,Full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,120000,120000.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,163800,163800.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,126000,126000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,145000,145000.0,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,90000,90000.0,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500.0,United States,Senior,Full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,95000,95000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85500,85500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,167500,167500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,106500,106500.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,163800,163800.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,126000,126000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Analytics Manager,Leadership and Management,USD,155000,155000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Data Analytics Manager,Leadership and Management,USD,140000,140000.0,United States,Mid-level,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,250000,250000.0,United States,Senior,Full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,200000,200000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,260000,260000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,186000,186000.0,United States,Senior,Full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,160000,160000.0,United States,Senior,Full-time,Remote,United States,M
